,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset ,Material ID,Material Description,Material ID Description,BU + Material, FY 25 Actual Revenue , FY 25 Actual Units , COMMENTS ,CAT 11
40611,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306003,Alaris Plus,PH230600321003,Service,PH230600331081,Alaris Plus Service Parts,PH230600341201,Service Parts,PH230600351354,PK,1000SP01906,PK MK4 Options Label Two-Layer Spare.,1000SP01906-PK MK4 Options Label Two-Layer Spare.,MMS-1000SP01906,"$1,010 ",34,EXCLUDED: SERVICE,EXCLUDE
40612,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220080041056,RY775 MTS,PH220080051192,Human RY775 MTS,571377,Hu CD3 RY775 UCHT1 25Tst,571377-Hu CD3 RY775 UCHT1 25Tst,BDB-571377,$554 ,5,Matched by 2024 Material ID,BACTEC vials
40613,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),564561,Hu CD3 BB515 SK7 25Tst,564561-Hu CD3 BB515 SK7 25Tst,BDB-564561,$541 ,5,Matched by 2024 Material ID,BACTEC vials
40614,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051156,Time and Materials Non-product specific,*14SF0002,Zone II Travel Flow,*14SF0002-Zone II Travel Flow,BDB-*14SF0002,"$1,010 ", -   ,EXCLUDED: TIME AND MATERIALS,EXCLUDE
40615,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),570843,Hu CD45 PE-Cy7 2D1 25Tst,570843-Hu CD45 PE-Cy7 2D1 25Tst,BDB-570843,$541 ,5,Classified by ML model,bactec vials
40616,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306003,Alaris Plus,PH230600321003,Service,PH230600331025,Alaris Plus Prof. Services,PH230600341081,Serv Lab/Fixed Price,PH230600351240,GW,*ALGW/SERP,ALARIS GW SERVICE PLUS,*ALGW/SERP-ALARIS GW SERVICE PLUS,MMS-*ALGW/SERP,"$1,010 ", -   ,EXCLUDED: SERVICE,EXCLUDE
40617,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041120,RB780 MTS,PH220080051318,Mouse RB780 MTS,569230,Ms Ly-6A/E RB780 D7 25ug,569230-Ms Ly-6A/E RB780 D7 25ug,BDB-569230,$540 ,5,Matched by 2024 Material ID,BACTEC vials
40618,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041128,RY610 OptiBuild,PH220080051337,Mouse RY610 OptiBuil,759370,Ms CD8a RY610 5H10-1 50ug,759370-Ms CD8a RY610 5H10-1 50ug,BDB-759370,$535 ,5,Classified by ML model,bactec vials
40619,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),568399,Hu CD8 PE OKT8 25Tst,568399-Hu CD8 PE OKT8 25Tst,BDB-568399,$534 ,5,Matched by 2024 Material ID,BACTEC vials
40620,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111005,Service,PH211100521000,Service excl. Lab Automation,PH211100531150,Service Time & Materials,PH211100541007,Service Spare Parts,PH211100551022,Phoenix Service,447103,Filter Elet Bay Phoenix,447103-Filter Elet Bay Phoenix,DS-447103,"$1,009 ",17,EXCLUDED: SERVICE,EXCLUDE
40621,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306001,Alaris System,PH230600121012,Service,PH230600131072,Alaris System Service Parts,PH230600141198,Medley,PH230600151314,Medley,TC10004248,CABLE INTERNAL 8600,TC10004248-CABLE INTERNAL 8600,MMS-TC10004248,$533 ,5,Matched by 2024 Material ID,Safety Wingset
40622,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),569037,Hu Itgrn Alp1 (CD49a) APC TS2/7 25Tst,569037-Hu Itgrn Alp1 (CD49a) APC TS2/7 25Tst,BDB-569037,$532 ,5,Matched by 2024 Material ID,BACTEC vials
40623,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM29160,PERISTEEN PLUS ANAL IRRIGATION SYSTEM CONE WITH TOILET BAG (,UKRM29160-PERISTEEN PLUS ANAL IRRIGATION SYSTEM CONE WITH TOILET BAG (,UCC-UKRM29160,$532 ,5,Matched by 2024 Material ID,Purewick catheter
40624,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306004,CME,PH230600421008,Service,PH230600431073,CME Service,PH230600441155,Service Parts,PH230600451220,Service parts CME,251-000TL,ASSY LEFT DOOR TWINS NO FLAG W/KEY.,251-000TL-ASSY LEFT DOOR TWINS NO FLAG W/KEY.,MMS-251-000TL,"$1,009 ",8,EXCLUDED: SERVICE,EXCLUDE
40625,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041118,RY586 OptiBuild,PH220080051310,Mouse RY586 OptiBuild,753652,Ms I-A/I-E RY586 2G9 50ug,753652-Ms I-A/I-E RY586 2G9 50ug,BDB-753652,$525 ,5,Classified by ML model,bactec vials
40626,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041051,RB670 OptiBuild,PH220080051180,Other RB670 OptiBuild,771503,Rat CD45RA RB670 OX-33 50ug,771503-Rat CD45RA RB670 OX-33 50ug,BDB-771503,$522 ,5,Classified by ML model,bactec vials
40627,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220070041100,RY586 MTS,PH220070051261,Human RY586 MTS,569649,Hu CD63 RY586 H5C6 25Tst,569649-Hu CD63 RY586 H5C6 25Tst,BDB-569649,$520 ,5,Matched by 2024 Material ID,BACTEC vials
40628,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),565234,Hu CD235a BB515 GA-R2 (HIR2) 25ug,565234-Hu CD235a BB515 GA-R2 (HIR2) 25ug,BDB-565234,$515 ,5,Matched by 2024 Material ID,BACTEC vials
40629,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),561757,Hu CD1D PE CD1d42 25Tst,561757-Hu CD1D PE CD1d42 25Tst,BDB-561757,$515 ,5,Matched by 2024 Material ID,BACTEC vials
40630,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRMFIG105JADE,DAY AND NIGHT URINAL WITH SHEATH BELT AND BAG,UKRMFIG105JADE-DAY AND NIGHT URINAL WITH SHEATH BELT AND BAG,UCC-UKRMFIG105JADE,$511 ,5,Matched by 2024 Material ID,Purewick catheter
40631,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567480,Hu CD8 Alexa Fluor 488 RPA-T8 25Tst,567480-Hu CD8 Alexa Fluor 488 RPA-T8 25Tst,BDB-567480,$509 ,5,Matched by 2024 Material ID,BACTEC vials
40632,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),571200,Hu CD309 PE BB13-1044 25Tst,571200-Hu CD309 PE BB13-1044 25Tst,BDB-571200,$509 ,5,Matched by 2024 Material ID,BACTEC vials
40633,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,LN32-A,Ammonia CVL LN32-A,LN32-A-Ammonia CVL LN32-A,SM-LN32-A,"$1,008 ",3,EXCLUDED: SERVICE,EXCLUDE
40634,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,LN32-B,Ammonia CVL LN32-B,LN32-B-Ammonia CVL LN32-B,SM-LN32-B,"$1,008 ",3,EXCLUDED: SERVICE,EXCLUDE
40635,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051199,Other RB705 OptiBuild,757058,Rat CD45R RB705 HIS24 50ug,757058-Rat CD45R RB705 HIS24 50ug,BDB-757058,$507 ,5,Matched by 2024 Material ID,BACTEC vials
40636,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220070041100,RY586 MTS,PH220070051261,Human RY586 MTS,568442,Hu CD152 RY586 BNI3 25Tst,568442-Hu CD152 RY586 BNI3 25Tst,BDB-568442,$504 ,5,Matched by 2024 Material ID,BACTEC vials
40637,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),561885,Hu CD45RA PE-CY5 HI100 25Tst,561885-Hu CD45RA PE-CY5 HI100 25Tst,BDB-561885,$501 ,5,Classified by ML model,bactec vials
40638,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),571781,Hu LRRC15 PE CC6-469 25ug,571781-Hu LRRC15 PE CC6-469 25ug,BDB-571781,$499 ,5,Classified by ML model,bactec vials
40639,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306001,Alaris System,PH230600121012,Service,PH230600131108,Alaris System Service Parts,PH230600141252,Field Svc Contract Parts NONCATALOG,PH230600151398,FSC Infusion Products NONCATALOG,147449-000,STRIP GASKET PANEL 8000.,147449-000-STRIP GASKET PANEL 8000.,MMS-147449-000,"$1,007 ",583,EXCLUDED: CONTRACT,EXCLUDE
40640,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051123,Time and Materials Accuri,661092,Tool Blue Laser Alignment GenIV,661092-Tool Blue Laser Alignment GenIV,BDB-661092,"$1,007 ",1,EXCLUDED: TIME AND MATERIALS,EXCLUDE
40641,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),571732,Ms CD44 R718 IM7 25ug,571732-Ms CD44 R718 IM7 25ug,BDB-571732,$496 ,5,Classified by ML model,bactec vials
40642,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,RMC-A,ROUTINE MICROBIOLOGY COMBINATION,RMC-A-ROUTINE MICROBIOLOGY COMBINATION,SM-RMC-A,"$1,007 ",3,EXCLUDED: SERVICE,EXCLUDE
40643,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,RMC-B,ROUTINE MICROBIOLOGY COMBINATION,RMC-B-ROUTINE MICROBIOLOGY COMBINATION,SM-RMC-B,"$1,007 ",3,EXCLUDED: SERVICE,EXCLUDE
40644,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,RMC-C,ROUTINE MICROBIOLOGY COMBINATION,RMC-C-ROUTINE MICROBIOLOGY COMBINATION,SM-RMC-C,"$1,007 ",3,EXCLUDED: SERVICE,EXCLUDE
40645,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),570849,Ms CD169 (Siglec-1) R718 3D6/CD169 25ug,570849-Ms CD169 (Siglec-1) R718 3D6/CD169 25ug,BDB-570849,$494 ,5,Classified by ML model,bactec vials
40646,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),566920,Hu IL-3RALP (CD123) PE 6H6 25Tst,566920-Hu IL-3RALP (CD123) PE 6H6 25Tst,BDB-566920,$489 ,5,Matched by 2024 Material ID,BACTEC vials
40647,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567342,Hu CD152 PE-Cy7 BNI3 25Tst,567342-Hu CD152 PE-Cy7 BNI3 25Tst,BDB-567342,$479 ,5,Matched by 2024 Material ID,BACTEC vials
40648,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567288,Hu IL-3RALP (CD123) R718 6H6 25Tst,567288-Hu IL-3RALP (CD123) R718 6H6 25Tst,BDB-567288,$479 ,5,Matched by 2024 Material ID,BACTEC vials
40649,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),570736,Hu IL-1RA APC AS17 25Tst,570736-Hu IL-1RA APC AS17 25Tst,BDB-570736,$478 ,5,Matched by 2024 Material ID,BACTEC vials
40650,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421500,Blood Culture,PH211100435400,BACTEC 9000 Instr - Sale,PH211100441221,BACTEC 9050 Inst - Sales,PH211100451379,BACTEC 9050 Inst - S,445800,Instrument Bactec 9050,445800-Instrument Bactec 9050,DS-445800,$477 ,5,Matched by 2024 Material ID,BACTEC FX machine
40651,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),560950,Hu Kpa FITC G20-193 25Tst,560950-Hu Kpa FITC G20-193 25Tst,BDB-560950,$473 ,5,Matched by 2024 Material ID,BACTEC vials
40652,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),568592,Ms CD279 (PD-1) Alexa 647 29F.1A12 25ug,568592-Ms CD279 (PD-1) Alexa 647 29F.1A12 25ug,BDB-568592,$472 ,5,Matched by 2024 Material ID,BACTEC vials
40653,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051261,Mouse - Immune Function (Core Sirigen),568789,Ms V BTA 14 TCR BV421 14-2 25ug,568789-Ms V BTA 14 TCR BV421 14-2 25ug,BDB-568789,$467 ,5,Matched by 2024 Material ID,BACTEC vials
40654,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051276,Immstain,610037,Cdk1/Cdc2 Pure 1/Cdk1/Cdc2 50ug,610037-Cdk1/Cdc2 Pure 1/Cdk1/Cdc2 50ug,BDB-610037,$457 ,5,Matched by 2024 Material ID,BACTEC vials
40655,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),561681,Ms CD117 PE-Cy7 2B8 25ug,561681-Ms CD117 PE-Cy7 2B8 25ug,BDB-561681,$455 ,5,Matched by 2024 Material ID,BACTEC vials
40656,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),560934,Hu CD221 PE 1H7 25Tst,560934-Hu CD221 PE 1H7 25Tst,BDB-560934,$440 ,5,Matched by 2024 Material ID,BACTEC vials
40657,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220070041100,RY586 MTS,PH220070051261,Human RY586 MTS,568432,Hu CD20 RY586 2H7 25Tst,568432-Hu CD20 RY586 2H7 25Tst,BDB-568432,$439 ,5,Matched by 2024 Material ID,BACTEC vials
40658,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240154121005,Brachy,PH240154131019,Brachy Seeds,PH240154141055,Palladium Seeds,PH240154151055,Palladium Seeds,TS200KS,PD103 CALIBRATED IN VIAL STRL,TS200KS-PD103 CALIBRATED IN VIAL STRL,PI-TS200KS,$427 ,5,Matched by 2024 Material ID,Chloraprep
40659,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567493,Hu CD28 R718 CD28.2 25Tst,567493-Hu CD28 R718 CD28.2 25Tst,BDB-567493,$425 ,5,Matched by 2024 Material ID,BACTEC vials
40660,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306003,Alaris Plus,PH230600321003,Service,PH230600331081,Alaris Plus Service Parts,PH230600341201,Service Parts,PH230600351322,AGW,1000SP02164,AGW Compact Flash Card v1.3.2 Kit.,1000SP02164-AGW Compact Flash Card v1.3.2 Kit.,MMS-1000SP02164,"$1,004 ",5,EXCLUDED: SERVICE,EXCLUDE
40661,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571938,Hu CD16 RB670 3G8 25Tst,571938-Hu CD16 RB670 3G8 25Tst,BDB-571938,$412 ,5,Classified by ML model,bactec vials
40662,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041059,RB613 MTS,PH220080051216,Human RB613 MTS,571300,Hu FoxP3 RB613 236A/E7 25Tst,571300-Hu FoxP3 RB613 236A/E7 25Tst,BDB-571300,$410 ,5,Classified by ML model,bactec vials
40663,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034750,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080041087,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080051243,Non Sirigen - Human-Cell Signal Cancer (Flow Cytometry),561977,Hu CD95 PE-CY5 DX2 25Tst,561977-Hu CD95 PE-CY5 DX2 25Tst,BDB-561977,$403 ,5,Matched by 2024 Material ID,BACTEC vials
40664,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021010,Dialysis Access,PH241020031001,Acute Dialysis,PH241020041320,Niagara,PH241020052019,Pre-Curved Shaft_Catheter_12_13.5 F,5592120,NIAGRA PC D/L 12.5CM,5592120-NIAGRA PC D/L 12.5CM,MDS-5592120,$402 ,5,Classified by ML model,safety wingset
40665,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721004,Heart,PH240113731002,Clearsteam PTCA,PH240113741009,PTCA Clearstream Balloons,PH240113751009,PTCA Clearstream Balloons,48412040,BANTAM4MMX12CM-75CM,48412040-BANTAM4MMX12CM-75CM,PI-48412040,$398 ,5,Matched by 2024 Material ID,Safety Wingset
40666,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051266,Human - Optibuild (Core Sirigen),742654,Hu CD4 v4 BV711 L120 50ug,742654-Hu CD4 v4 BV711 L120 50ug,BDB-742654,$385 ,5,Classified by ML model,bactec vials
40667,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131008,Biopsy - BMD,PH240153141065,Marquee Needles - BPV,PH240153151065,Marquee Needles - BPV,MQK1820-BMD,MARQUEE 18G X 25CM,MQK1820-BMD-MARQUEE 18G X 25CM,UCC-MQK1820-BMD,$385 ,5,Classified by ML model,purewick catheter
40668,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),560947,Hu CD107A PE-Cy5 H4A3 25Tst,560947-Hu CD107A PE-Cy5 H4A3 25Tst,BDB-560947,$370 ,5,Matched by 2024 Material ID,BACTEC vials
40669,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220070041100,RY586 MTS,PH220070051261,Human RY586 MTS,568440,Hu CD73 RY586 AD2 25Tst,568440-Hu CD73 RY586 AD2 25Tst,BDB-568440,$367 ,5,Matched by 2024 Material ID,BACTEC vials
40670,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131001,Dilation Products,PH240152141008,Spiral Filiform,PH240152151008,Spiral Filiform,22103,*031 3F 12.5 SPIR TIP*,022103-*031 3F 12.5 SPIR TIP*,UCC-022103,$354 ,5,Classified by ML model,purewick catheter
40671,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021010,Dialysis Access,PH241020031001,Acute Dialysis,PH241020041319,Niagara Slim Cath,PH241020052007,Straight_Catheter_20_12 F,5551200,NIAGARA SLIM-CATH 20 CM,5551200-NIAGARA SLIM-CATH 20 CM,MDS-5551200,$332 ,5,Classified by ML model,safety wingset
40672,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410300,Vascular Access Technologies,PH241030021000,Site-Rite,PH241030031018,Site-Rite Accessories,PH241030041023,Site Rite 8 Accessories,PH241030051019,Site Rite 8 Accessories,RM1191711,AC POWER SUPPLY SR8 /,RM1191711-AC POWER SUPPLY SR8 /,MDS-RM1191711,$331 ,5,Matched by 2024 Material ID,Purewick device
40673,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306003,Alaris Plus,PH230600321002,POC Systems,PH230600331078,Alaris Plus CC Pump,PH230600341174,CC,PH230600351324,CC Plus,8003MED01,ALARIS CC PLUS.,8003MED01-ALARIS CC PLUS.,MMS-8003MED01,$304 ,5,Classified by ML model,purewick device
